epoch,total_loss,reg_loss,cls_loss
133,1.9324018955230713,0.6865693926811218,1.2458325624465942
134,1.9274349212646484,0.6846447587013245,1.2427902221679688
135,1.9196898937225342,0.679987907409668,1.2397019863128662
136,1.913280725479126,0.6766114830970764,1.2366693019866943
137,1.9074680805206299,0.673799455165863,1.2336686849594116
138,1.9005436897277832,0.6698758006095886,1.2306678295135498
139,1.8946818113327026,0.6670117378234863,1.2276700735092163
140,1.8876142501831055,0.6629485487937927,1.224665641784668
141,1.8842743635177612,0.6626102924346924,1.2216640710830688
142,1.8975582122802734,0.678924024105072,1.2186342477798462
143,1.874854326248169,0.6592025756835938,1.2156517505645752
144,1.8792541027069092,0.6664436459541321,1.2128103971481323
145,1.8581290245056152,0.6483194828033447,1.2098095417022705
146,1.8580923080444336,0.651401937007904,1.2066904306411743
147,1.849982738494873,0.646356999874115,1.2036257982254028
148,1.8395235538482666,0.6389145851135254,1.2006089687347412
149,1.8387062549591064,0.6411309838294983,1.1975752115249634
150,1.82566499710083,0.6311075091362,1.194557547569275
151,1.8241991996765137,0.6326165199279785,1.1915826797485352
152,1.815124750137329,0.6265169978141785,1.1886076927185059
153,1.8086754083633423,0.6229883432388306,1.1856870651245117
154,1.8037872314453125,0.6210557222366333,1.1827315092086792
155,1.795151948928833,0.6153994202613831,1.1797525882720947
156,1.7930448055267334,0.6162764430046082,1.1767683029174805
157,1.7845354080200195,0.6107003092765808,1.1738351583480835
158,1.7818526029586792,0.6108728647232056,1.1709797382354736
159,1.7729666233062744,0.6048082113265991,1.1681584119796753
160,1.7704756259918213,0.6050888299942017,1.1653867959976196
161,1.7630906105041504,0.6004802584648132,1.162610411643982
162,1.760270595550537,0.6004382967948914,1.159832239151001
163,1.7525055408477783,0.5953425765037537,1.1571630239486694
164,1.7493274211883545,0.5946957468986511,1.1546316146850586
165,1.7424745559692383,0.5903485417366028,1.1521260738372803
166,1.7385361194610596,0.5890523791313171,1.1494836807250977
167,1.7324304580688477,0.5857132077217102,1.1467173099517822
168,1.7278659343719482,0.5837002992630005,1.1441656351089478
169,1.7230918407440186,0.5814091563224792,1.1416826248168945
170,1.717756986618042,0.578652560710907,1.1391044855117798
171,1.7132582664489746,0.5767565965652466,1.136501669883728
172,1.7076220512390137,0.5735809206962585,1.1340410709381104
173,1.7037594318389893,0.5722281336784363,1.1315313577651978
174,1.6978237628936768,0.5689706802368164,1.1288530826568604
175,1.69387686252594,0.5676106214523315,1.1262662410736084
176,1.6893084049224854,0.5655065774917603,1.123801827430725
177,1.6841576099395752,0.5627695918083191,1.1213880777359009
178,1.68033766746521,0.5612615942955017,1.1190760135650635
179,1.6757166385650635,0.5589012503623962,1.1168153285980225
180,1.670824646949768,0.5563033819198608,1.1145212650299072
181,1.666661024093628,0.5544390082359314,1.1122220754623413
182,1.6622951030731201,0.55233234167099,1.1099627017974854
183,1.6578781604766846,0.5501235723495483,1.1077545881271362
184,1.6537182331085205,0.5481645464897156,1.1055536270141602
185,1.6494266986846924,0.5460219979286194,1.1034047603607178
186,1.6451489925384521,0.5438825488090515,1.1012665033340454
187,1.6411290168762207,0.5419997572898865,1.099129319190979
188,1.6371240615844727,0.5400885939598083,1.0970354080200195
189,1.6330270767211914,0.5380550622940063,1.094972014427185
190,1.6289277076721191,0.5360376238822937,1.0928901433944702
191,1.6250240802764893,0.5341756939888,1.0908483266830444
192,1.621368408203125,0.5325005650520325,1.0888677835464478
193,1.617751121520996,0.5308830738067627,1.0868680477142334
194,1.6140265464782715,0.5291826128959656,1.0848438739776611
195,1.6103522777557373,0.5274577736854553,1.0828945636749268
196,1.6066868305206299,0.525721549987793,1.080965280532837
197,1.6030678749084473,0.5240150690078735,1.0790528059005737
198,1.5995721817016602,0.5223910212516785,1.0771812200546265
199,1.5961344242095947,0.520805835723877,1.0753285884857178
200,1.5928032398223877,0.5193422436714172,1.0734609365463257
